Structure_Name,datetime,Inflow_cfs,Outflow_cfs
CULV_129B,2025-03-13 00:00:00,0.0,0.0
CULV_129B,2025-03-13 00:06:00,0.0,0.0
CULV_129B,2025-03-13 00:12:00,0.0,0.0
CULV_129B,2025-03-13 00:18:00,0.0,0.0
CULV_129B,2025-03-13 00:24:00,0.0,0.0
CULV_129B,2025-03-13 00:30:00,0.0,0.0
CULV_129B,2025-03-13 00:36:00,0.0,0.0
CULV_129B,2025-03-13 00:42:00,0.0,0.0
CULV_129B,2025-03-13 00:48:00,0.0,0.0
CULV_129B,2025-03-13 00:54:00,0.0,0.0
CULV_129B,2025-03-13 01:00:00,0.0,0.0
CULV_129B,2025-03-13 01:06:00,0.0,0.0
CULV_129B,2025-03-13 01:12:00,0.0,0.0
CULV_129B,2025-03-13 01:18:00,0.0,0.0
CULV_129B,2025-03-13 01:24:00,0.0,0.0
CULV_129B,2025-03-13 01:30:00,0.0,0.0
CULV_129B,2025-03-13 01:36:00,0.0,0.0
CULV_129B,2025-03-13 01:42:00,0.0,0.0
CULV_129B,2025-03-13 01:48:00,0.0,0.0
CULV_129B,2025-03-13 01:54:00,0.0,0.0
CULV_129B,2025-03-13 02:00:00,0.0,0.0
CULV_129B,2025-03-13 02:06:00,0.0,0.0
CULV_129B,2025-03-13 02:12:00,0.0,0.0
CULV_129B,2025-03-13 02:18:00,0.0,0.0
CULV_129B,2025-03-13 02:24:00,0.0,0.0
CULV_129B,2025-03-13 02:30:00,0.0,0.0
CULV_129B,2025-03-13 02:36:00,0.0,0.0
CULV_129B,2025-03-13 02:42:00,0.0,0.0
CULV_129B,2025-03-13 02:48:00,0.0,0.0
CULV_129B,2025-03-13 02:54:00,0.0,0.0
CULV_129B,2025-03-13 03:00:00,0.0,0.0
CULV_129B,2025-03-13 03:06:00,0.0,0.0
CULV_129B,2025-03-13 03:12:00,0.0,0.0
CULV_129B,2025-03-13 03:18:00,0.0,0.0
CULV_129B,2025-03-13 03:24:00,0.0,0.0
CULV_129B,2025-03-13 03:30:00,0.0,0.0
CULV_129B,2025-03-13 03:36:00,0.0,0.0
CULV_129B,2025-03-13 03:42:00,0.0,0.0
CULV_129B,2025-03-13 03:48:00,0.0,0.0
CULV_129B,2025-03-13 03:54:00,0.0,-0.18
CULV_129B,2025-03-13 04:00:00,0.0,-2.21
CULV_129B,2025-03-13 04:06:00,0.0,-7.45
CULV_129B,2025-03-13 04:12:00,0.0,-7.34
CULV_129B,2025-03-13 04:18:00,0.0,-7.97
CULV_129B,2025-03-13 04:24:00,0.0,-9.03
CULV_129B,2025-03-13 04:30:00,0.0,-9.73
CULV_129B,2025-03-13 04:36:00,0.0,-10.22
CULV_129B,2025-03-13 04:42:00,0.0,-10.22
CULV_129B,2025-03-13 04:48:00,0.0,-9.7
CULV_129B,2025-03-13 04:54:00,0.0,-9.09
CULV_129B,2025-03-13 05:00:00,0.0,-8.39
CULV_129B,2025-03-13 05:06:00,0.0,-7.57
CULV_129B,2025-03-13 05:12:00,0.0,-6.97
CULV_129B,2025-03-13 05:18:00,0.0,-6.36
CULV_129B,2025-03-13 05:24:00,0.0,-6.39
CULV_129B,2025-03-13 05:30:00,0.0,-6.71
CULV_129B,2025-03-13 05:36:00,0.0,-6.4
CULV_129B,2025-03-13 05:42:00,0.0,-5.71
CULV_129B,2025-03-13 05:48:00,0.0,-5.25
CULV_129B,2025-03-13 05:54:00,0.0,-4.94
CULV_129B,2025-03-13 06:00:00,0.0,-4.53
CULV_129B,2025-03-13 06:06:00,0.0,-4.22
CULV_129B,2025-03-13 06:12:00,0.0,-3.71
CULV_129B,2025-03-13 06:18:00,0.0,-3.6
CULV_129B,2025-03-13 06:24:00,0.0,-3.44
CULV_129B,2025-03-13 06:30:00,0.0,-3.1
CULV_129B,2025-03-13 06:36:00,0.0,-2.94
CULV_129B,2025-03-13 06:42:00,0.0,-2.81
CULV_129B,2025-03-13 06:48:00,0.0,-2.69
CULV_129B,2025-03-13 06:54:00,0.0,-2.59
CULV_129B,2025-03-13 07:00:00,0.0,-2.49
CULV_129B,2025-03-13 07:06:00,0.0,-2.39
CULV_129B,2025-03-13 07:12:00,0.0,-2.3
CULV_129B,2025-03-13 07:18:00,0.0,-2.21
CULV_129B,2025-03-13 07:24:00,0.0,-2.13
CULV_129B,2025-03-13 07:30:00,0.0,-2.05
CULV_129B,2025-03-13 07:36:00,0.0,-1.97
CULV_129B,2025-03-13 07:42:00,0.0,-1.9
CULV_129B,2025-03-13 07:48:00,0.0,-1.83
CULV_129B,2025-03-13 07:54:00,0.0,-1.77
CULV_129B,2025-03-13 08:00:00,0.0,-1.71
CULV_129B,2025-03-13 08:06:00,0.0,-1.67
CULV_129B,2025-03-13 08:12:00,0.0,-1.63
CULV_129B,2025-03-13 08:18:00,0.0,-1.59
CULV_129B,2025-03-13 08:24:00,0.0,-1.56
CULV_129B,2025-03-13 08:30:00,0.0,-1.52
CULV_129B,2025-03-13 08:36:00,0.0,-1.49
CULV_129B,2025-03-13 08:42:00,0.0,-1.46
CULV_129B,2025-03-13 08:48:00,0.0,-1.43
CULV_129B,2025-03-13 08:54:00,0.0,-1.4
CULV_129B,2025-03-13 09:00:00,0.0,-1.37
CULV_129B,2025-03-13 09:06:00,0.0,-1.34
CULV_129B,2025-03-13 09:12:00,0.0,-1.31
CULV_129B,2025-03-13 09:18:00,0.0,-1.28
CULV_129B,2025-03-13 09:24:00,0.0,-1.26
CULV_129B,2025-03-13 09:30:00,0.0,-1.23
CULV_129B,2025-03-13 09:36:00,0.0,-1.21
CULV_129B,2025-03-13 09:42:00,0.0,-1.18
CULV_129B,2025-03-13 09:48:00,0.0,-1.16
CULV_129B,2025-03-13 09:54:00,0.0,-1.14
CULV_129B,2025-03-13 10:00:00,0.0,-1.12
CULV_129C,2025-03-13 00:00:00,0.0,0.0
CULV_129C,2025-03-13 00:06:00,0.0,0.0
CULV_129C,2025-03-13 00:12:00,0.0,0.0
CULV_129C,2025-03-13 00:18:00,0.0,0.0
CULV_129C,2025-03-13 00:24:00,0.0,0.0
CULV_129C,2025-03-13 00:30:00,0.0,0.0
CULV_129C,2025-03-13 00:36:00,0.0,0.0
CULV_129C,2025-03-13 00:42:00,0.0,0.0
CULV_129C,2025-03-13 00:48:00,0.0,0.0
CULV_129C,2025-03-13 00:54:00,0.0,0.0
CULV_129C,2025-03-13 01:00:00,0.0,0.0
CULV_129C,2025-03-13 01:06:00,0.0,0.0
CULV_129C,2025-03-13 01:12:00,0.0,0.0
CULV_129C,2025-03-13 01:18:00,0.0,0.0
CULV_129C,2025-03-13 01:24:00,0.0,0.0
CULV_129C,2025-03-13 01:30:00,0.0,0.0
CULV_129C,2025-03-13 01:36:00,0.0,0.0
CULV_129C,2025-03-13 01:42:00,0.0,0.0
CULV_129C,2025-03-13 01:48:00,0.0,0.0
CULV_129C,2025-03-13 01:54:00,0.0,0.0
CULV_129C,2025-03-13 02:00:00,0.0,0.0
CULV_129C,2025-03-13 02:06:00,0.0,0.0
CULV_129C,2025-03-13 02:12:00,0.0,0.0
CULV_129C,2025-03-13 02:18:00,0.0,0.0
CULV_129C,2025-03-13 02:24:00,0.0,0.0
CULV_129C,2025-03-13 02:30:00,0.0,0.0
CULV_129C,2025-03-13 02:36:00,0.0,0.0
CULV_129C,2025-03-13 02:42:00,0.0,0.0
CULV_129C,2025-03-13 02:48:00,0.0,0.0
CULV_129C,2025-03-13 02:54:00,0.0,0.0
CULV_129C,2025-03-13 03:00:00,0.0,0.0
CULV_129C,2025-03-13 03:06:00,0.0,0.0
CULV_129C,2025-03-13 03:12:00,0.0,0.0
CULV_129C,2025-03-13 03:18:00,0.0,0.0
CULV_129C,2025-03-13 03:24:00,0.0,0.0
CULV_129C,2025-03-13 03:30:00,0.0,0.0
CULV_129C,2025-03-13 03:36:00,0.0,0.0
CULV_129C,2025-03-13 03:42:00,0.0,0.0
CULV_129C,2025-03-13 03:48:00,0.0,0.0
CULV_129C,2025-03-13 03:54:00,0.0,-0.18
CULV_129C,2025-03-13 04:00:00,0.0,-2.21
CULV_129C,2025-03-13 04:06:00,0.0,-7.45
CULV_129C,2025-03-13 04:12:00,0.0,-7.34
CULV_129C,2025-03-13 04:18:00,0.0,-7.97
CULV_129C,2025-03-13 04:24:00,0.0,-9.03
CULV_129C,2025-03-13 04:30:00,0.0,-9.73
CULV_129C,2025-03-13 04:36:00,0.0,-10.22
CULV_129C,2025-03-13 04:42:00,0.0,-10.22
CULV_129C,2025-03-13 04:48:00,0.0,-9.7
CULV_129C,2025-03-13 04:54:00,0.0,-9.09
CULV_129C,2025-03-13 05:00:00,0.0,-8.39
CULV_129C,2025-03-13 05:06:00,0.0,-7.57
CULV_129C,2025-03-13 05:12:00,0.0,-6.97
CULV_129C,2025-03-13 05:18:00,0.0,-6.36
CULV_129C,2025-03-13 05:24:00,0.0,-6.39
CULV_129C,2025-03-13 05:30:00,0.0,-6.71
CULV_129C,2025-03-13 05:36:00,0.0,-6.4
CULV_129C,2025-03-13 05:42:00,0.0,-5.71
CULV_129C,2025-03-13 05:48:00,0.0,-5.25
CULV_129C,2025-03-13 05:54:00,0.0,-4.94
CULV_129C,2025-03-13 06:00:00,0.0,-4.53
CULV_129C,2025-03-13 06:06:00,0.0,-4.22
CULV_129C,2025-03-13 06:12:00,0.0,-3.71
CULV_129C,2025-03-13 06:18:00,0.0,-3.6
CULV_129C,2025-03-13 06:24:00,0.0,-3.44
CULV_129C,2025-03-13 06:30:00,0.0,-3.1
CULV_129C,2025-03-13 06:36:00,0.0,-2.94
CULV_129C,2025-03-13 06:42:00,0.0,-2.81
CULV_129C,2025-03-13 06:48:00,0.0,-2.69
CULV_129C,2025-03-13 06:54:00,0.0,-2.59
CULV_129C,2025-03-13 07:00:00,0.0,-2.49
CULV_129C,2025-03-13 07:06:00,0.0,-2.39
CULV_129C,2025-03-13 07:12:00,0.0,-2.3
CULV_129C,2025-03-13 07:18:00,0.0,-2.21
CULV_129C,2025-03-13 07:24:00,0.0,-2.13
CULV_129C,2025-03-13 07:30:00,0.0,-2.05
CULV_129C,2025-03-13 07:36:00,0.0,-1.97
CULV_129C,2025-03-13 07:42:00,0.0,-1.9
CULV_129C,2025-03-13 07:48:00,0.0,-1.83
CULV_129C,2025-03-13 07:54:00,0.0,-1.77
CULV_129C,2025-03-13 08:00:00,0.0,-1.71
CULV_129C,2025-03-13 08:06:00,0.0,-1.67
CULV_129C,2025-03-13 08:12:00,0.0,-1.63
CULV_129C,2025-03-13 08:18:00,0.0,-1.59
CULV_129C,2025-03-13 08:24:00,0.0,-1.56
CULV_129C,2025-03-13 08:30:00,0.0,-1.52
CULV_129C,2025-03-13 08:36:00,0.0,-1.49
CULV_129C,2025-03-13 08:42:00,0.0,-1.46
CULV_129C,2025-03-13 08:48:00,0.0,-1.43
CULV_129C,2025-03-13 08:54:00,0.0,-1.4
CULV_129C,2025-03-13 09:00:00,0.0,-1.37
CULV_129C,2025-03-13 09:06:00,0.0,-1.34
CULV_129C,2025-03-13 09:12:00,0.0,-1.31
CULV_129C,2025-03-13 09:18:00,0.0,-1.28
CULV_129C,2025-03-13 09:24:00,0.0,-1.26
CULV_129C,2025-03-13 09:30:00,0.0,-1.23
CULV_129C,2025-03-13 09:36:00,0.0,-1.21
CULV_129C,2025-03-13 09:42:00,0.0,-1.18
CULV_129C,2025-03-13 09:48:00,0.0,-1.16
CULV_129C,2025-03-13 09:54:00,0.0,-1.14
CULV_129C,2025-03-13 10:00:00,0.0,-1.12
Grnway1,2025-03-13 00:00:00,0.0,0.0
Grnway1,2025-03-13 00:06:00,0.0,0.0
Grnway1,2025-03-13 00:12:00,0.0,0.0
Grnway1,2025-03-13 00:18:00,0.0,0.0
Grnway1,2025-03-13 00:24:00,0.0,0.0
Grnway1,2025-03-13 00:30:00,0.0,0.0
Grnway1,2025-03-13 00:36:00,0.0,0.0
Grnway1,2025-03-13 00:42:00,0.0,0.0
Grnway1,2025-03-13 00:48:00,0.0,0.0
Grnway1,2025-03-13 00:54:00,0.0,0.0
Grnway1,2025-03-13 01:00:00,0.0,0.0
Grnway1,2025-03-13 01:06:00,0.0,0.0
Grnway1,2025-03-13 01:12:00,0.0,0.0
Grnway1,2025-03-13 01:18:00,0.0,0.0
Grnway1,2025-03-13 01:24:00,0.0,0.0
Grnway1,2025-03-13 01:30:00,0.0,0.0
Grnway1,2025-03-13 01:36:00,0.0,0.0
Grnway1,2025-03-13 01:42:00,0.0,0.0
Grnway1,2025-03-13 01:48:00,0.0,0.0
Grnway1,2025-03-13 01:54:00,0.0,0.0
Grnway1,2025-03-13 02:00:00,0.0,0.0
Grnway1,2025-03-13 02:06:00,0.0,0.0
Grnway1,2025-03-13 02:12:00,0.0,0.0
Grnway1,2025-03-13 02:18:00,0.12,-0.12
Grnway1,2025-03-13 02:24:00,0.01,-0.01
Grnway1,2025-03-13 02:30:00,0.01,-0.01
Grnway1,2025-03-13 02:36:00,0.01,-0.01
Grnway1,2025-03-13 02:42:00,0.01,-0.01
Grnway1,2025-03-13 02:48:00,0.01,-0.01
Grnway1,2025-03-13 02:54:00,0.01,-0.01
Grnway1,2025-03-13 03:00:00,0.01,-0.01
Grnway1,2025-03-13 03:06:00,0.02,-0.02
Grnway1,2025-03-13 03:12:00,0.12,-0.12
Grnway1,2025-03-13 03:18:00,0.31,-0.31
Grnway1,2025-03-13 03:24:00,0.42,-0.42
Grnway1,2025-03-13 03:30:00,0.46,-0.46
Grnway1,2025-03-13 03:36:00,0.64,-0.64
Grnway1,2025-03-13 03:42:00,1.02,-1.02
Grnway1,2025-03-13 03:48:00,2.39,-2.39
Grnway1,2025-03-13 03:54:00,21.18,-21.18
Grnway1,2025-03-13 04:00:00,48.58,-48.58
Grnway1,2025-03-13 04:06:00,62.89,-62.89
Grnway1,2025-03-13 04:12:00,53.69,-53.69
Grnway1,2025-03-13 04:18:00,39.16,-39.16
Grnway1,2025-03-13 04:24:00,26.9,-26.9
Grnway1,2025-03-13 04:30:00,19.08,-19.08
Grnway1,2025-03-13 04:36:00,24.42,-24.42
Grnway1,2025-03-13 04:42:00,40.25,-40.25
Grnway1,2025-03-13 04:48:00,49.98,-49.98
Grnway1,2025-03-13 04:54:00,51.88,-51.88
Grnway1,2025-03-13 05:00:00,50.6,-50.6
Grnway1,2025-03-13 05:06:00,48.51,-48.51
Grnway1,2025-03-13 05:12:00,46.44,-46.44
Grnway1,2025-03-13 05:18:00,44.38,-44.38
Grnway1,2025-03-13 05:24:00,42.31,-42.31
Grnway1,2025-03-13 05:30:00,39.91,-39.91
Grnway1,2025-03-13 05:36:00,37.02,-37.02
Grnway1,2025-03-13 05:42:00,34.17,-34.17
Grnway1,2025-03-13 05:48:00,32.64,-32.64
Grnway1,2025-03-13 05:54:00,31.36,-31.36
Grnway1,2025-03-13 06:00:00,30.12,-30.12
Grnway1,2025-03-13 06:06:00,29.05,-29.05
Grnway1,2025-03-13 06:12:00,27.93,-27.93
Grnway1,2025-03-13 06:18:00,26.92,-26.92
Grnway1,2025-03-13 06:24:00,26.04,-26.04
Grnway1,2025-03-13 06:30:00,25.04,-25.04
Grnway1,2025-03-13 06:36:00,24.05,-24.05
Grnway1,2025-03-13 06:42:00,23.51,-23.51
Grnway1,2025-03-13 06:48:00,22.77,-22.77
Grnway1,2025-03-13 06:54:00,21.92,-21.92
Grnway1,2025-03-13 07:00:00,21.0,-21.0
Grnway1,2025-03-13 07:06:00,20.12,-20.12
Grnway1,2025-03-13 07:12:00,19.17,-19.17
Grnway1,2025-03-13 07:18:00,17.91,-17.91
Grnway1,2025-03-13 07:24:00,17.01,-17.01
Grnway1,2025-03-13 07:30:00,16.26,-16.26
Grnway1,2025-03-13 07:36:00,15.31,-15.31
Grnway1,2025-03-13 07:42:00,14.75,-14.75
Grnway1,2025-03-13 07:48:00,13.85,-13.85
Grnway1,2025-03-13 07:54:00,12.95,-12.95
Grnway1,2025-03-13 08:00:00,12.42,-12.42
Grnway1,2025-03-13 08:06:00,11.76,-11.76
Grnway1,2025-03-13 08:12:00,11.27,-11.27
Grnway1,2025-03-13 08:18:00,10.75,-10.75
Grnway1,2025-03-13 08:24:00,10.26,-10.26
Grnway1,2025-03-13 08:30:00,9.99,-9.99
Grnway1,2025-03-13 08:36:00,9.76,-9.76
Grnway1,2025-03-13 08:42:00,9.54,-9.54
Grnway1,2025-03-13 08:48:00,9.33,-9.33
Grnway1,2025-03-13 08:54:00,9.18,-9.18
Grnway1,2025-03-13 09:00:00,8.88,-8.88
Grnway1,2025-03-13 09:06:00,8.71,-8.71
Grnway1,2025-03-13 09:12:00,8.5,-8.5
Grnway1,2025-03-13 09:18:00,8.3,-8.3
Grnway1,2025-03-13 09:24:00,8.09,-8.09
Grnway1,2025-03-13 09:30:00,7.8,-7.8
Grnway1,2025-03-13 09:36:00,7.73,-7.73
Grnway1,2025-03-13 09:42:00,7.4,-7.4
Grnway1,2025-03-13 09:48:00,7.17,-7.17
Grnway1,2025-03-13 09:54:00,7.0,-7.0
Grnway1,2025-03-13 10:00:00,6.84,-6.84
Grnway2,2025-03-13 00:00:00,0.0,0.0
Grnway2,2025-03-13 00:06:00,0.0,0.0
Grnway2,2025-03-13 00:12:00,0.0,0.0
Grnway2,2025-03-13 00:18:00,0.0,0.0
Grnway2,2025-03-13 00:24:00,0.0,0.0
Grnway2,2025-03-13 00:30:00,0.0,0.0
Grnway2,2025-03-13 00:36:00,0.0,0.0
Grnway2,2025-03-13 00:42:00,0.0,0.0
Grnway2,2025-03-13 00:48:00,0.0,0.0
Grnway2,2025-03-13 00:54:00,0.0,0.0
Grnway2,2025-03-13 01:00:00,0.0,0.0
Grnway2,2025-03-13 01:06:00,0.0,0.0
Grnway2,2025-03-13 01:12:00,0.0,0.0
Grnway2,2025-03-13 01:18:00,0.0,0.0
Grnway2,2025-03-13 01:24:00,0.0,0.0
Grnway2,2025-03-13 01:30:00,0.0,0.0
Grnway2,2025-03-13 01:36:00,0.0,0.0
Grnway2,2025-03-13 01:42:00,0.0,0.0
Grnway2,2025-03-13 01:48:00,0.0,0.0
Grnway2,2025-03-13 01:54:00,0.11,-0.11
Grnway2,2025-03-13 02:00:00,0.01,-0.01
Grnway2,2025-03-13 02:06:00,0.01,-0.01
Grnway2,2025-03-13 02:12:00,0.1,-0.1
Grnway2,2025-03-13 02:18:00,0.26,-0.26
Grnway2,2025-03-13 02:24:00,0.32,-0.32
Grnway2,2025-03-13 02:30:00,0.39,-0.39
Grnway2,2025-03-13 02:36:00,0.48,-0.48
Grnway2,2025-03-13 02:42:00,0.7,-0.7
Grnway2,2025-03-13 02:48:00,0.86,-0.86
Grnway2,2025-03-13 02:54:00,0.9,-0.9
Grnway2,2025-03-13 03:00:00,0.92,-0.92
Grnway2,2025-03-13 03:06:00,0.99,-0.99
Grnway2,2025-03-13 03:12:00,1.1,-1.1
Grnway2,2025-03-13 03:18:00,1.22,-1.22
Grnway2,2025-03-13 03:24:00,1.48,-1.48
Grnway2,2025-03-13 03:30:00,1.82,-1.82
Grnway2,2025-03-13 03:36:00,4.81,-4.81
Grnway2,2025-03-13 03:42:00,16.18,-16.18
Grnway2,2025-03-13 03:48:00,22.93,-22.93
Grnway2,2025-03-13 03:54:00,44.23,-44.23
Grnway2,2025-03-13 04:00:00,90.56,-90.56
Grnway2,2025-03-13 04:06:00,179.9,-179.9
Grnway2,2025-03-13 04:12:00,242.57,-242.57
Grnway2,2025-03-13 04:18:00,302.06,-302.06
Grnway2,2025-03-13 04:24:00,331.77,-331.77
Grnway2,2025-03-13 04:30:00,334.28,-334.28
Grnway2,2025-03-13 04:36:00,321.15,-321.15
Grnway2,2025-03-13 04:42:00,304.32,-304.32
Grnway2,2025-03-13 04:48:00,295.64,-295.64
Grnway2,2025-03-13 04:54:00,294.28,-294.28
Grnway2,2025-03-13 05:00:00,294.7,-294.7
Grnway2,2025-03-13 05:06:00,291.13,-291.13
Grnway2,2025-03-13 05:12:00,282.86,-282.86
Grnway2,2025-03-13 05:18:00,270.1,-270.1
Grnway2,2025-03-13 05:24:00,254.94,-254.94
Grnway2,2025-03-13 05:30:00,238.54,-238.54
Grnway2,2025-03-13 05:36:00,222.97,-222.97
Grnway2,2025-03-13 05:42:00,208.17,-208.17
Grnway2,2025-03-13 05:48:00,195.33,-195.33
Grnway2,2025-03-13 05:54:00,184.13,-184.13
Grnway2,2025-03-13 06:00:00,174.5,-174.5
Grnway2,2025-03-13 06:06:00,165.69,-165.69
Grnway2,2025-03-13 06:12:00,156.62,-156.62
Grnway2,2025-03-13 06:18:00,146.9,-146.9
Grnway2,2025-03-13 06:24:00,137.46,-137.46
Grnway2,2025-03-13 06:30:00,128.63,-128.63
Grnway2,2025-03-13 06:36:00,120.76,-120.76
Grnway2,2025-03-13 06:42:00,113.15,-113.15
Grnway2,2025-03-13 06:48:00,106.14,-106.14
Grnway2,2025-03-13 06:54:00,99.82,-99.82
Grnway2,2025-03-13 07:00:00,94.12,-94.12
Grnway2,2025-03-13 07:06:00,89.22,-89.22
Grnway2,2025-03-13 07:12:00,84.94,-84.94
Grnway2,2025-03-13 07:18:00,80.77,-80.77
Grnway2,2025-03-13 07:24:00,76.87,-76.87
Grnway2,2025-03-13 07:30:00,72.98,-72.98
Grnway2,2025-03-13 07:36:00,69.47,-69.47
Grnway2,2025-03-13 07:42:00,66.32,-66.32
Grnway2,2025-03-13 07:48:00,63.34,-63.34
Grnway2,2025-03-13 07:54:00,60.51,-60.51
Grnway2,2025-03-13 08:00:00,57.83,-57.83
Grnway2,2025-03-13 08:06:00,55.35,-55.35
Grnway2,2025-03-13 08:12:00,53.05,-53.05
Grnway2,2025-03-13 08:18:00,50.88,-50.88
Grnway2,2025-03-13 08:24:00,48.99,-48.99
Grnway2,2025-03-13 08:30:00,47.05,-47.05
Grnway2,2025-03-13 08:36:00,45.39,-45.39
Grnway2,2025-03-13 08:42:00,43.73,-43.73
Grnway2,2025-03-13 08:48:00,42.02,-42.02
Grnway2,2025-03-13 08:54:00,40.67,-40.67
Grnway2,2025-03-13 09:00:00,39.2,-39.2
Grnway2,2025-03-13 09:06:00,38.04,-38.04
Grnway2,2025-03-13 09:12:00,36.78,-36.78
Grnway2,2025-03-13 09:18:00,35.63,-35.63
Grnway2,2025-03-13 09:24:00,34.54,-34.54
Grnway2,2025-03-13 09:30:00,33.44,-33.44
Grnway2,2025-03-13 09:36:00,32.34,-32.34
Grnway2,2025-03-13 09:42:00,31.35,-31.35
Grnway2,2025-03-13 09:48:00,30.34,-30.34
Grnway2,2025-03-13 09:54:00,29.36,-29.36
Grnway2,2025-03-13 10:00:00,28.46,-28.46
